welc_resp.keys,welc_resp.rt,instr0_resp.keys,instr0_resp.rt,prep_resp.keys,prep_resp.corr,prep_resp.rt,preparation.thisRepN,preparation.thisTrialN,preparation.thisN,preparation.thisIndex,preparation.ran,preparation.order,letter10,letter20,corrAns0,participant,,date,expName,psychopyVersion,frameRate,outro_resp.keys,outro_resp.rt,instr1_resp.keys,instr1_resp.rt,resp.keys,resp.corr,resp.rt,letterMaster.thisRepN,letterMaster.thisTrialN,letterMaster.thisN,letterMaster.thisIndex,letterMaster.ran,letterMaster.order,letterset,letterset2,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,practice.order,letter1,letter2,corrAns,letterA,letterC,letterE,instr2_resp.keys,instr2_resp.rt,instr3_resp.keys,instr3_resp.rt,test_resp.keys,test_resp.rt,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,test.order,letter3,letter4,letterA2,letterB2,pickA,avoidB,outro_resp2.keys,outro_resp2.rt
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.491,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,13,1,179,f,e,c,,c,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.511,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,6,1,179,t,P,m,m,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.477,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,0,1,179,P,t,c,c,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.526,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,24,1,179,q,T,m,,,m,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.428,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,25,1,179,q,T,m,,,m,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,0,0.513,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,18,1,179,e,f,c,,m,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.443,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,4,1,179,t,P,m,m,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,0,0.479,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,17,1,179,e,f,c,,m,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.411,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,5,1,179,t,P,m,m,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,0,0.344,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,29,1,179,q,T,c,,,m,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.358,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,23,1,179,q,T,m,,,m,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.542,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,3,1,179,P,t,c,c,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,0,0.426,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,8,1,179,P,t,m,c,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.409,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,1,1,179,P,t,c,c,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.462,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,14,1,179,e,f,m,,m,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,0,0.463,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,19,1,179,f,e,m,,c,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.43,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,16,1,179,e,f,m,,m,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,0,0.493,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,27,1,179,T,q,m,,,c,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,0,0.462,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,9,1,179,t,P,c,m,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.546,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,15,1,179,e,f,m,,m,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.443,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,7,1,179,t,P,m,m,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,0,0.433,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,28,1,179,q,T,c,,,m,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,0,0.444,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,26,1,179,T,q,m,,,c,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.562,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,10,1,179,f,e,c,,c,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.446,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,11,1,179,f,e,c,,c,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.41,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,12,1,179,f,e,c,,c,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.496,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,21,1,179,T,q,c,,,c,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.379,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,20,1,179,T,q,c,,,c,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,0,0.443,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,4,1,179,t,P,m,m,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.477,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,24,1,179,q,T,m,,,m,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,0,0.529,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,9,1,179,t,P,c,m,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.78,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,12,1,179,f,e,c,,c,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,0,0.477,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,8,1,179,P,t,m,c,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.394,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,13,1,179,f,e,c,,c,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,0,0.459,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,27,1,179,T,q,m,,,c,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.362,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,20,1,179,T,q,c,,,c,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.56,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,6,1,179,t,P,m,m,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,0,0.462,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,28,1,179,q,T,c,,,m,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.475,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,15,1,179,e,f,m,,m,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,0,0.378,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,29,1,179,q,T,c,,,m,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.726,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,1,1,179,P,t,c,c,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.476,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,25,1,179,q,T,m,,,m,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,0,0.496,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,18,1,179,e,f,c,,m,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.413,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,3,1,179,P,t,c,c,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.428,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,22,1,179,T,q,c,,,c,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.592,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,11,1,179,f,e,c,,c,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.445,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,7,1,179,t,P,m,m,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.462,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,0,1,179,P,t,c,c,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.36,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,5,1,179,t,P,m,m,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.412,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,17,1,179,e,f,c,,m,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.497,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,16,1,179,e,f,m,,m,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.529,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,23,1,179,q,T,m,,,m,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,m,1,0.462,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,14,1,179,e,f,m,,m,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,0,0.462,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,26,1,179,T,q,m,,,c,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,0,0.445,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,19,1,179,f,e,m,,c,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.413,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,10,1,179,f,e,c,,c,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.597,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,6,0,180,2,1,179,P,t,c,c,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,c,1,0.427,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,space,1.258,space,0.945,c,0.379,2,0,92,6,1,91,P,f,A,C,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.712,2,0,92,44,1,91,e,q,d,f,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.012,2,0,92,5,1,91,q,T,F,E,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.075,2,0,92,41,1,91,q,f,f,c,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.111,2,0,92,14,1,91,P,T,A,E,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.075,2,0,92,26,1,91,t,e,B,D,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.227,2,0,92,3,1,91,e,f,D,C,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.127,2,0,92,27,1,91,t,e,B,D,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.194,2,0,92,18,1,91,P,q,A,F,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.213,2,0,92,31,1,91,t,T,B,E,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.011,2,0,92,38,1,91,f,T,C,E,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.043,2,0,92,22,1,91,t,f,B,C,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.043,2,0,92,35,1,91,t,q,B,F,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.211,2,0,92,43,1,91,T,e,e,d,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.11,2,0,92,36,1,91,q,t,F,B,,c,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.059,2,0,92,17,1,91,T,P,E,A,m,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.114,2,0,92,8,1,91,f,P,C,A,m,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.194,2,0,92,29,1,91,e,t,D,B,,c,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.295,2,0,92,23,1,91,t,f,B,C,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.225,2,0,92,10,1,91,P,e,A,D,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.114,2,0,92,1,1,91,t,P,B,A,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.229,2,0,92,15,1,91,P,T,A,E,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.212,2,0,92,24,1,91,f,t,C,B,,c,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.079,2,0,92,19,1,91,P,q,A,F,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.195,2,0,92,11,1,91,P,e,A,D,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_22h27.40.049,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,2,1,5,hiragana3.xlsx,hiragana31.xlsx,,,,,,,,,,,,,,,,,m,0.124,2,0,92,9,1,91,f,P,C,A,m,,,
